Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Elevation_ft,Continent,Country_name,Iso_country,Region_name,Iso_region,Local_region,Municipality,Scheduled_service,Gps_code,Iata_code,Local_code,Home_link,Wikipedia_link,Keywords,Score,Last_updated
340078,US-2991,closed,"Price Landing Strip",31.22799,-99.21309,,NA,"United States",US,Texas,US-TX,TX,Rochelle,0,,,,,,,0,2021-01-25T13:12:45+00:00
352776,US-6495,closed,"Rogers Airport",44.08239,-92.36732,1281,NA,"United States",US,Minnesota,US-MN,MN,Rochester,0,,,,,,,0,2022-02-16T17:26:49+00:00
347361,US-5048,closed,"Mobil Rockport Heliport",27.95947,-97.09603,6,NA,"United States",US,Texas,US-TX,TX,Rockport,0,,,,,,,0,2021-08-30T16:56:00+00:00
337947,US-2158,closed,"Earwood Ranch Airport",30.18353,-100.65541,,NA,"United States",US,Texas,US-TX,TX,Rocksprings,0,,,,,,,0,2020-12-18T12:20:08+00:00
338297,US-2209,closed,"Forister Ranch Landing Strip",30.09361,-100.09213,,NA,"United States",US,Texas,US-TX,TX,Rocksprings,0,,,,,,,0,2020-12-29T14:13:46+00:00
338298,US-2210,closed,"Rocksprings West Landing Field",30.03692,-100.25589,,NA,"United States",US,Texas,US-TX,TX,Rocksprings,0,,,,,,,0,2020-12-29T14:14:55+00:00
338300,US-2212,closed,"Estes Ranch Airport",30.27744,-100.1742,,NA,"United States",US,Texas,US-TX,TX,Rocksprings,0,,,,,,,0,2021-06-29T17:08:37+00:00
338301,US-2213,closed,"Baker Ranch Landing Strip",30.20042,-100.26631,,NA,"United States",US,Texas,US-TX,TX,Rocksprings,0,,,,,,,0,2020-12-29T14:18:03+00:00
338302,US-2214,closed,"Hardwick Ranch Landing Strip",30.17478,-100.20478,,NA,"United States",US,Texas,US-TX,TX,Rocksprings,0,,,,,,,0,2020-12-29T14:19:06+00:00
338303,US-2215,closed,"Llano Springs Ranch Landing Strip",30.23535,-99.97804,,NA,"United States",US,Texas,US-TX,TX,Rocksprings,0,,,,,,,0,2020-12-29T14:20:14+00:00
350366,US-5966,closed,"Pan-Gil Ranch Airport",30.0809,-100.08264,2330,NA,"United States",US,Texas,US-TX,TX,Rocksprings,0,,,,,,,0,2021-12-09T13:15:19+00:00
353215,US-6628,closed,"Rocky Ford South Airport",38.02458,-103.74354,4364,NA,"United States",US,Colorado,US-CO,CO,"Rocky Ford",0,,,,,,,0,2022-03-01T17:46:30+00:00
353289,US-6647,closed,"Rocky Ford Auxiliary Army Airfield Number 1",38.1339,-103.68751,4346,NA,"United States",US,Colorado,US-CO,CO,"Rocky Ford",0,,,,,,,0,2022-03-04T11:35:47+00:00
314183,JM-0013,closed,"Rocky Point Airstrip",17.777,-77.2602,6,NA,Jamaica,JM,Clarendon,JM-13,13,"Rocky Point",0,,,,,,,0,2015-03-27T23:49:33+00:00
320249,FR-0343,closed,"Rocroi RCAF Air Base",49.9154166,4.4266285,,EU,France,FR,"Grand Est",FR-GES,GES,Rocroi,0,,,,,,,0,2016-09-12T05:58:35+00:00
334857,US-1454,closed,"Rodeo Intermediate Field",31.929073,-108.996606,,NA,"United States",US,"New Mexico",US-NM,NM,Rodeo,0,,,,,,,0,2020-06-23T17:25:24+00:00
339261,US-2664,closed,"Valley Vista Airstrip",31.84655,-109.01333,,NA,"United States",US,"New Mexico",US-NM,NM,Rodeo,0,,,,,,,0,2021-01-12T10:43:52+00:00
39961,CA-0315,closed,"Rodney Airport",42.579731,-81.684705,688,NA,Canada,CA,Ontario,CA-ON,ON,Rodney,0,,,PB8,,,,0,2021-10-22T16:57:09+00:00
341831,RU-0675,closed,"Avdeyevka Airfield",45.181713,133.335,312,EU,Russia,RU,"Primorsky Krai",RU-PRI,PRI,Rodnikovoye,0,,,,,,,0,2021-08-12T22:42:19+00:00
43745,EBRB,closed,"Beveren heliport",50.981667,3.125833,84,EU,Belgium,BE,"West Flanders Province",BE-VWV,VWV,Roeselare,0,EBRB,,,,,,0,2016-11-13T05:58:03+00:00
323738,PL-0116,closed,"Rogów Airstrip",51.800561,19.857478,,EU,Poland,PL,Lodz,PL-LD,LD,Rogów-Parcela,0,,,,,,,0,2019-04-14T04:49:48+00:00
338728,US-2394,closed,"Naval Outlying Landing Field Cotati",38.34978,-122.7232,,NA,"United States",US,California,US-CA,CA,"Rohnert Park",0,,,,,,,0,2021-01-06T13:48:07+00:00
353252,US-6632,closed,"Delany Airport",32.95017,-90.95428,102,NA,"United States",US,Mississippi,US-MS,MS,"Rolling Fork",0,,,,,,,0,2022-03-02T18:14:49+00:00
312922,FAL,closed,"Falcon State Airport",26.5856,-99.13985,358,NA,"United States",US,Texas,US-TX,TX,Roma,0,,FAL,,,,,0,2014-09-22T00:09:42+00:00
324077,KSSN,closed,"Seneca Army Field",42.715209,-76.882098,,NA,"United States",US,"New York",US-NY,NY,Romulus,0,KSSN,,,,,,0,2017-06-25T17:09:40+00:00
316575,BR-0041,closed,"Old Rondonópolis Airport",-16.446199417114,-54.664199829102,1047,SA,Brazil,BR,"Mato Grosso",BR-MT,MT,Rondonópolis,0,,,,,,"ROO, SJGP, Condomínio Fly-In Community Airport",0,2015-12-26T21:03:31+00:00
44580,RU-0154,closed,"Ropsha Airfield",59.71099853515625,29.80500030517578,,EU,Russia,RU,"Leningrad Oblast",RU-LEN,LEN,Ropsha,0,,,,,,"Аэродром Ропша",0,2009-07-18T20:29:01+00:00
340458,US-3006,closed,"Liberty Field",34.80337,-118.15847,,NA,"United States",US,California,US-CA,CA,Rosamond,0,,,,,,,0,2021-01-29T14:08:19+00:00
343824,US-3855,closed,"Beaverkill Airport",41.96627,-74.89783,1350,NA,"United States",US,"New York",US-NY,NY,Roscoe,0,,,,,,,0,2021-05-01T20:46:40+00:00
343825,US-3856,closed,"Spring Brook Airport",41.97014,-74.89694,1379,NA,"United States",US,"New York",US-NY,NY,Roscoe,0,,,,,,,0,2021-05-01T20:47:23+00:00
338555,US-2321,closed,"Rosebud Landing Strip",31.11337,-96.99093,,NA,"United States",US,Texas,US-TX,TX,Rosebud,0,,,,,,,0,2021-01-01T21:56:47+00:00
352440,US-6443,closed,"Richland Flying Service Airport",29.35635,-95.44996,51,NA,"United States",US,Texas,US-TX,TX,Rosharon,0,,,,,,,0,2022-02-07T17:19:11+00:00
46166,UMMR,closed,"Ross Air Base",53.303,24.369,,EU,Belarus,BY,"Hrodna Voblast",BY-HR,HR,Ross,0,UMMR,,,,,"Аэродром Россь, УММР",0,2021-04-24T04:49:12+00:00
307923,GB-0092,closed,"RAF Alness / RAF Invergordon",57.68202,-4.260309,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Ross and Cromarty",0,,,,,,,0,2012-11-16T12:10:31+00:00
39963,CA-0317,closed,"Ross Point DEW Line Station",68.599158,-111.125505,,NA,Canada,CA,Nunavut,CA-NU,NU,"Ross Point",0,,,,,,,0,2022-01-27T16:18:40+00:00
337697,US-2076,closed,"Glenn Ranch Airstrip",33.46736,-103.96825,,NA,"United States",US,"New Mexico",US-NM,NM,Roswell,0,,,,,,,0,2020-12-13T13:16:13+00:00
348791,US-5512,closed,"Haley Ranch Airport",33.41846,-104.58336,3652,NA,"United States",US,"New Mexico",US-NM,NM,Roswell,0,,,,,,,0,2021-10-14T16:40:48+00:00
348792,US-5513,closed,"Roswell Municipal Airport / Roswell Auxiliary Army Airfield Number 9",33.40826,-104.54914,3623,NA,"United States",US,"New Mexico",US-NM,NM,Roswell,0,,,,,,,0,2021-10-14T16:43:24+00:00
351581,US-6362,closed,"Roswell Auxiliary Army Airfield Number 4",32.984,-104.49112,3566,NA,"United States",US,"New Mexico",US-NM,NM,Roswell,0,,,,,,,0,2022-01-17T23:52:40+00:00
353124,US-6589,closed,"Roswell Auxiliary Army Airfield Number 1",33.23985,-104.63024,3837,NA,"United States",US,"New Mexico",US-NM,NM,Roswell,0,,,,,,,0,2022-02-28T15:38:39+00:00
332667,NL-0054,closed,"Waalhaven Airport",51.875833,4.443056,,EU,Netherlands,NL,Zuid-Holland,NL-ZH,ZH,Rotterdam,0,,,,,https://nl.wikipedia.org/wiki/Vliegveld_Waalhaven,,0,2019-11-17T14:54:21+00:00
332682,NL-0068,closed,"Rotterdan Red Bull Airport",51.898628,4.473506,,EU,Netherlands,NL,Zuid-Holland,NL-ZH,ZH,Rotterdam,0,,,,,,,0,2019-11-17T15:48:52+00:00
341402,US-3211,closed,"Rough Rock Airstrip",36.40247,-109.86861,,NA,"United States",US,Arizona,US-AZ,AZ,"Rough Rock",0,,,,,,,0,2021-02-26T12:14:47+00:00
345887,US-4605,closed,"Parker Ranch Airport",30.386067,-98.211694,921,NA,"United States",US,Texas,US-TX,TX,"Round Mountain",0,,,,,,"Goodfellow Army Airfield Aux #6",0,2021-06-28T18:37:29+00:00
319716,IT-0347,closed,"Campo di Volo Rovellasca",45.675833,9.064444,,EU,Italy,IT,Lombardy,IT-25,25,"Rovellasca (MB)",0,,,,http://alroccolo.it/servizi/,,"Al Roccolo,Piolanti, Fattoria Piolanti",0,2020-04-13T05:21:30+00:00
39965,CA-0319,closed,"Rowley Island DEW Line Station",69.063868,-79.087402,,NA,Canada,CA,Nunavut,CA-NU,NU,"Rowley Island",0,,,,,,,0,2022-01-27T16:33:44+00:00
44704,PL-0068,closed,"Krzywa Air Base",51.310001373291016,15.725000381469727,,EU,Poland,PL,"Lower Silesia",PL-DS,DS,Różyniec,0,,,,,http://pl.wikipedia.org/wiki/Lotnisko_Krzywa,,0,2009-08-16T11:17:46+00:00
42912,UNBR,closed,"Rubtsovsk Airport",51.58925,81.204208,709,EU,Russia,RU,"Altai Krai",RU-ALT,ALT,Rubtsovsk,0,UNBR,,,,https://en.wikipedia.org/wiki/Rubtsovsk_Airport,,0,2022-01-07T12:15:44+00:00
43789,LT-0001,closed,"Rūdininkai Air Base",54.3877067565918,25.094318389892578,,EU,Lithuania,LT,"Vilnius County",LT-VL,VL,Rūdininkai,0,,,,,https://en.wikipedia.org/wiki/R%C5%ABdininkai_training_ground,,0,2009-03-23T18:05:42+00:00
321617,UA-0111,closed,"Rudnya Airstrip",49.37228,27.531321,,EU,Ukraine,UA,"Khmelnytskyi Oblast",UA-68,68,Rudnya,0,,,,,,,0,2022-03-08T12:11:43+00:00
352143,US-6405,closed,"Ruleville Airport",33.73708,-90.54422,137,NA,"United States",US,Mississippi,US-MS,MS,Ruleville,0,,,,,,,0,2022-01-29T02:48:59+00:00
349670,US-5715,closed,"Klosterman Landing Area",42.67446,-113.77861,4213,NA,"United States",US,Idaho,US-ID,ID,Rupert,0,,,,,,,0,2021-11-12T11:24:02+00:00
349673,US-5718,closed,"Newton Brothers Airport",42.81624,-113.74502,4372,NA,"United States",US,Idaho,US-ID,ID,Rupert,0,,,,,,,0,2021-11-12T12:16:58+00:00
349674,US-5719,closed,"Jentsch Kearl Farms Number 1 Airport",42.83688,-113.56981,4374,NA,"United States",US,Idaho,US-ID,ID,Rupert,0,,,,,,,0,2021-11-12T12:22:24+00:00
340237,TZ-0143,closed,"Rushungi Airport",-9.43453,39.60582,,AF,Tanzania,TZ,"Lindi Region",TZ-12,12,Rushungi,0,,,,,,,0,2021-10-13T10:27:53+00:00
349959,US-5831,closed,"Ruston Municipal Airport",32.51101,-92.62852,327,NA,"United States",US,Louisiana,US-LA,LA,Ruston,0,,,,,,"KRSN, RSN",0,2021-11-23T17:01:32+00:00
337886,US-2126,closed,"Schenkel Field",43.709739,-82.712154,,NA,"United States",US,Michigan,US-MI,MI,Ruth,0,,,,,,,0,2020-12-17T10:58:07+00:00
337887,US-2127,closed,"Schenkel Field",43.709739,-82.712154,,NA,"United States",US,Michigan,US-MI,MI,Ruth,0,,,,,,,0,2020-12-17T10:58:11+00:00
333615,US-1224,closed,"Inglenook Ranch Airport",38.470568,-122.445683,194,NA,"United States",US,California,US-CA,CA,Rutherford,0,,,,,,,0,2020-03-20T02:33:25+00:00
337021,IT-0568,closed,"Campo di volo Masseria Modesti",40.988856,16.407877,1575,EU,Italy,IT,Apulia,IT-75,75,"Ruvo di puglia",0,,,,,,,0,2020-10-28T12:46:58+00:00
43906,BG-0014,closed,"Ryakhovo Airport",43.982754,26.242744,65,EU,Bulgaria,BG,"Ruse Province",BG-18,18,Ryakhovo,0,,,,,,,0,2019-01-01T06:53:43+00:00
44469,US-0054,closed,"Cibor Airport",43.00999832,-70.80000305,,NA,"United States",US,"New Hampshire",US-NH,NH,Rye,0,,,,,,,0,2009-12-24T07:45:53+00:00
320478,ES-0068,closed,"Aeròdrom de Can Moragues",41.580987,2.100083,,EU,Spain,ES,Barcelona,ES-B,B,Sabadell,0,,,,,,,0,2019-10-09T13:38:39+00:00
344490,JP-2083,closed,"Sabae Airfield",35.98263,136.17882,,AS,Japan,JP,"Fukui Prefecture",JP-18,18,Sabae,0,,,,,,,0,2021-05-13T23:34:32+00:00
335148,PH-0174,closed,"Sabang South Bay Domestic Airport",14.44186,120.582397,,AS,Philippines,PH,"Bataan Province",PH-BAN,BAN,Sabang,0,,,,,,,0,2020-10-15T11:20:02+00:00
340958,US-3077,closed,"Sabinal Northwest Airstrip",29.34224,-99.5005,,NA,"United States",US,Texas,US-TX,TX,Sabinal,0,,,,,,,0,2021-02-09T15:27:51+00:00
340959,US-3078,closed,"Cambo Ranch Airport",29.33358,-99.46855,371,NA,"United States",US,Texas,US-TX,TX,Sabinal,0,,,,,,"Sabinal Central",0,2022-03-23T10:25:14+00:00
340960,US-3079,closed,"Sabinal North Airstrip",29.3484,-99.4687,,NA,"United States",US,Texas,US-TX,TX,Sabinal,0,,,,,,,0,2021-02-09T15:32:28+00:00
340962,US-3081,closed,"Nolton Creek Airstrip",29.38312,-99.51249,,NA,"United States",US,Texas,US-TX,TX,Sabinal,0,,,,,,,0,2021-02-09T15:56:14+00:00
345708,US-4512,closed,"Sabine Pass Port Authority Heliport",29.73627,-93.88734,4,NA,"United States",US,Texas,US-TX,TX,"Sabine Pass",0,,,,,,,0,2021-06-24T15:26:59+00:00
43090,US-0037,closed,"Tenco Tractor Airport",38.769299,-121.518997,31,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,CA23,0,2020-05-06T09:31:24+00:00
322659,US-0507,closed,"Natomas Field",38.638237,-121.515236,19,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,"Q96, 00CL, Branstetter Airport",0,2017-04-09T10:07:31+00:00
350544,US-6022,closed,"Sacramento Sky Ranch Airport",38.50041,-121.43467,28,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,,0,2021-12-14T17:53:47+00:00
350569,US-6033,closed,"Capitol Sky Park",38.58363,-121.52238,27,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,,0,2021-12-15T12:51:26+00:00
350644,US-6096,closed,"Skyline / Perkins Airport",38.54334,-121.39825,49,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,,0,2021-12-16T11:27:18+00:00
350645,US-6097,closed,"Reed Army Airfield",38.51748,-121.39682,42,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,,0,2021-12-16T11:30:33+00:00
350646,US-6098,closed,"Del Paso / Lindbergh Airport",38.63794,-121.39154,71,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,,0,2021-12-16T11:31:15+00:00
350647,US-6099,closed,"North Sacramento Airport",38.62489,-121.4641,29,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,,0,2021-12-16T11:32:29+00:00
350649,US-6101,closed,"Jensen Airport",38.51003,-121.50509,15,NA,"United States",US,California,US-CA,CA,Sacramento,0,,,,,,,0,2021-12-16T11:34:35+00:00
325955,PK-0026,closed,"Khai Airport",28.273904,70.077635,258,AS,Pakistan,PK,Punjab,PK-PB,PB,Sadiqabad,0,,,,,,,0,2017-12-25T10:42:14+00:00
324356,BG-0054,closed,"Saedinenie Airstrip",42.296957,24.555684,,EU,Bulgaria,BG,"Plovdiv Province",BG-16,16,Saedinenie,0,,,,,,,0,2017-07-08T06:58:26+00:00
345940,US-4623,closed,"Baker Airport",32.74709,-109.68641,3131,NA,"United States",US,Arizona,US-AZ,AZ,Safford,0,,,,,,,0,2021-06-29T10:05:01+00:00
345941,US-4624,closed,"Swift Airport",32.7375,-109.67023,3135,NA,"United States",US,Arizona,US-AZ,AZ,Safford,0,,,,,,,0,2021-06-29T10:06:03+00:00
346002,US-4654,closed,"Artesia Airport",32.67965,-109.71761,3375,NA,"United States",US,Arizona,US-AZ,AZ,Safford,0,,,,,,,0,2021-06-29T16:33:04+00:00
340907,JP-1370,closed,"Sagae Gliderfield",38.380833,140.266667,,AS,Japan,JP,"Yamagata Prefecture",JP-06,06,Sagae,0,,,,,,,0,2021-02-08T16:07:24+00:00
340908,JP-1371,closed,"Yonaza Airstrip",38.3975,140.2375,,AS,Japan,JP,"Yamagata Prefecture",JP-06,06,Sagae,0,,,,,,,0,2021-02-08T16:08:24+00:00
346315,PH-0414,closed,"Sagay Airfield",10.87527,123.41598,171,AS,Philippines,PH,"Negros Occidental Province",PH-NEC,NEC,Sagay,0,,,,,,,0,2021-07-09T13:03:09+00:00
322758,KR-0025,closed,"Paengnyongdo Beach Airfield (Sagot Beach Airfield) (K-53)",37.947311,124.715424,7,AS,"South Korea",KR,"Incheon Gwang'yeogsi",KR-28,28,"Sagot-ro, Paengnyongdo",0,RKSE,,,,,,0,2017-05-16T03:43:25+00:00
46083,SAG,closed,"Sagwon Airport",69.3596,-148.7114,650,NA,"United States",US,Alaska,US-AK,AK,Sagwon,0,,,,,,SAG,0,2019-01-06T13:18:11+00:00
341410,MX-1581,closed,"Canadá del Palmar Airport",29.37527,-108.948,,NA,Mexico,MX,Sonora,MX-SON,SON,Sahuaripa,0,,,,,,,0,2021-02-26T13:30:49+00:00
334697,US-1351,closed,"Sahuarita Flight Strip",31.961484,-110.92196,,NA,"United States",US,Arizona,US-AZ,AZ,Sahuarita,0,,,,,,,0,2020-06-19T17:03:49+00:00
337989,US-2163,closed,"Helvetia Mine Airport",31.90372,-110.78625,,NA,"United States",US,Arizona,US-AZ,AZ,Sahuarita,0,,,,,,,0,2020-12-21T15:36:33+00:00
337990,US-2164,closed,"Box Canyon Landing Strip",31.8039,-110.8309,,NA,"United States",US,Arizona,US-AZ,AZ,Sahuarita,0,,,,,,,0,2020-12-21T15:43:50+00:00
340734,JP-1288,closed,"Nyugawa Airfield",33.905278,133.075278,,AS,Japan,JP,"Ehime Prefecture",JP-38,38,Saijo,0,,,,,,,0,2021-02-05T15:13:18+00:00
340735,JP-1289,closed,"Nagano Airstrip",33.873333,133.034444,,AS,Japan,JP,"Ehime Prefecture",JP-38,38,Saijo,0,,,,,,,0,2021-02-05T15:14:59+00:00
340628,JP-1198,closed,"Saiki Naval Airfield",32.968614,131.920052,,AS,Japan,JP,"Ōita Prefecture",JP-44,44,Saiki,0,,,,,,,0,2021-02-04T16:36:58+00:00
336246,US-1699,closed,"Saint George Landing Strip",41.181012,-87.777758,,NA,"United States",US,Illinois,US-IL,IL,"Saint George",0,,,,,,,0,2020-09-28T14:00:02+00:00
330620,CA-0711,closed,"Saint Germain Airport",45.849246,-72.572003,298,NA,Canada,CA,Quebec,CA-QC,QC,"Saint Germain",0,,,ST4,,,,0,2019-02-22T17:58:13+00:00
43606,FR-0264,closed,"Altiport de Col Saint Jean",44.413891,6.373056,6201,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,"Saint Jean",0,,,,,,,0,2019-01-21T01:16:44+00:00
346088,US-4701,closed,"Navajo Number Five Airport",34.88976,-109.42782,6453,NA,"United States",US,Arizona,US-AZ,AZ,"Saint Johns",0,,,,,,,0,2021-06-30T18:12:09+00:00
333722,CA-0572,closed,"Lac Mandeville Water Aerodrome",46.3708,-73.3247,489,NA,Canada,CA,Quebec,CA-QC,QC,Saint-Charles-de-Mandeville,0,,,SB6,,,,0,2020-03-29T14:09:39+00:00
326250,FR-0367,closed,"Ulmodrome des Landes",44.944215,1.646743,,EU,France,FR,Occitanie,FR-OCC,OCC,Saint-Denis-lès-Martel,0,,,,,,,0,2019-11-11T10:22:59+00:00
43602,FR-0260,closed,"Col De La Fenetre Altiport",45.351391,6.488889,7251,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Saint-Martin-de-Belleville,0,,,,,,,0,2019-01-21T01:17:42+00:00
39682,CA-0036,closed,"Bay d'Espoir Airport",47.958261,-55.854492,718,NA,Canada,CA,"Newfoundland and Labrador",CA-NL,NL,Saint-Veronica's,0,,,CX4,,https://en.wikipedia.org/wiki/Bay_d%27Espoir_Aerodrome,,0,2017-10-07T17:29:02+00:00
40005,CA-0359,closed,"Sainte-Croix Airport",46.632582600199996,-71.7893457413,,NA,Canada,CA,Quebec,CA-QC,QC,Sainte-Croix,0,,,,,,,0,2011-05-29T22:03:56+00:00
298661,CA-0490,closed,"Aérodrome Saint-Louis",46.7707326713,-71.2854766846,,NA,Canada,CA,Quebec,CA-QC,QC,Sainte-Foy,0,,,,,https://en.wikipedia.org/wiki/A%C3%A9rodrome_Saint-Louis,"Aérodrome du Bois Gomin, Canadian Transcontinental Airways Airport",0,2011-06-20T13:11:12+00:00
319305,CA-0573,closed,"Ste-Marguerite Water Aerodrome",46.032733,-74.054189,1081,NA,Canada,CA,Quebec,CA-QC,QC,Sainte-Marguerite-du-Lac-Masson,0,,,SU9,,,,0,2016-07-02T19:55:17+00:00
344797,JP-2244,closed,"Sakai Ohama Airfield",34.57434,135.42935,,AS,Japan,JP,"Ōsaka Prefecture",JP-27,27,Sakai,0,,,,,,,0,2021-05-21T01:55:37+00:00
41671,KG-0032,closed,"Sakaldy Dubar Airport",41.008201599121094,72.56330108642578,1885,AS,Kyrgyzstan,KG,"Jalal-Abad Region",KG-J,J,Sakaldy,0,,,,,,,0,2008-09-01T20:51:18+00:00
344541,JP-2130,closed,"Sakura Gliderfield",35.72433,140.23662,,AS,Japan,JP,"Chiba Prefecture",JP-12,12,Sakura,0,,,,,,,0,2021-05-14T11:44:41+00:00
46135,RU-0310,closed,"Sal'sk Airfield",46.416,41.519,,EU,Russia,RU,"Rostov Oblast",RU-ROS,ROS,Sal'sk,0,,,,,,"Аэродром Сальск",0,2017-09-24T05:57:54+00:00
46136,URRS,closed,"Sal'sk 2 Airfield",46.45755,41.483345,,EU,Russia,RU,"Rostov Oblast",RU-ROS,ROS,Sal'sk,0,,,,,,"Аэропорт Сальск, УРРС",0,2017-09-24T05:56:43+00:00
349594,US-5672,closed,"Salamanca Airport",42.15408,-78.74727,400,NA,"United States",US,"New York",US-NY,NY,"Salamanca / Onë:dagö:h",0,,,,,,,0,2021-11-09T14:42:52+00:00
343775,US-3818,closed,"Coast Guard Air Station Salem Seaplane Base",42.52549,-70.8695,,NA,"United States",US,Massachusetts,US-MA,MA,Salem,0,,,,,,,0,2021-04-29T21:45:05+00:00
300788,PR-0004,closed,"Salinas Airport",17.970482,-66.266021,43,NA,"Puerto Rico",PR,(unassigned),PR-U-A,U-A,Salinas,1,,,,,,,0,2012-11-17T15:10:00+00:00
341416,US-3219,closed,"Quail Creek Airport",36.62636,-121.49164,,NA,"United States",US,California,US-CA,CA,Salinas,0,,,,,,,0,2021-02-26T14:02:50+00:00
341417,US-3220,closed,"American Legion Airport / Remco Flying Field",36.70047,-121.65798,,NA,"United States",US,California,US-CA,CA,Salinas,0,,,,,,,0,2021-02-26T14:03:46+00:00
342346,MX-1609,closed,"Salinas de Hidalgo Airport",22.624284,-101.741756,6823,NA,Mexico,MX,"San Luis Potosí",MX-SLP,SLP,"Salinas de Hidalgo",0,,,,,,,0,2021-03-25T12:19:26+00:00
334372,US-1299,closed,"Peninsula General Hospital Ground Level Heliport",38.361785,-75.598536,26,NA,"United States",US,Maryland,US-MD,MD,Salisbury,0,,,,,,MD88,0,2020-06-11T18:33:17+00:00
334842,US-1442,closed,"New Hope Landing Strip",33.622665,-113.768213,,NA,"United States",US,Arizona,US-AZ,AZ,Salome,0,,,,,,"salome, new hope",0,2020-06-23T15:54:09+00:00
334843,US-1443,closed,"Centennial Landing Strip",33.558634,-113.360678,,NA,"United States",US,Arizona,US-AZ,AZ,Salome,0,,,,,,centennial,0,2020-09-23T17:40:30+00:00
336051,US-1602,closed,"Hawks Retreat Airstrip",33.776963,-113.806815,,NA,"United States",US,Arizona,US-AZ,AZ,Salome,0,,,,,,,0,2020-09-23T17:38:04+00:00
336052,US-1603,closed,"Vicksburg Airstrip",33.73968,-113.75283,,NA,"United States",US,Arizona,US-AZ,AZ,Salome,0,,,,,,,0,2020-09-23T17:39:15+00:00
336053,US-1604,closed,"Eagletail Pump Station Airport",33.53907,-113.464565,,NA,"United States",US,Arizona,US-AZ,AZ,Salome,0,,,,,,,0,2020-09-23T17:41:26+00:00
46047,US-0134,closed,"CLM Ranch Airport",31.874497,-105.244303,3830,NA,"United States",US,Texas,US-TX,TX,"Salt Flat",0,,,,,,2TE7,0,2020-12-28T17:31:20+00:00
338172,US-2182,closed,"Guadalupe Pumping Station Airport",31.77709,-104.90609,3933,NA,"United States",US,Texas,US-TX,TX,"Salt Flat",0,,,,,,,0,2022-01-03T15:27:03+00:00
338173,US-2183,closed,"Green Acres Landing Strip",31.77757,-105.31873,,NA,"United States",US,Texas,US-TX,TX,"Salt Flat",0,,,,,,,0,2020-12-28T17:30:07+00:00
348213,US-5406,closed,"Salt Flat Intermediate Field",31.74668,-105.09192,3710,NA,"United States",US,Texas,US-TX,TX,"Salt Flat",0,,,,,,,0,2021-10-01T15:11:14+00:00
299116,BR-0014,closed,"Nova Jacuí Airport",-29.118055555599998,-53.215833333300004,1070,SA,Brazil,BR,"Rio Grande do Sul",BR-RS,RS,"Salto do Jacuí",0,,,,,http://pt.wikipedia.org/wiki/Aeroporto_Nova_Jacu%C3%AD,,0,2011-08-06T13:10:17+00:00
353531,US-6691,closed,"Naval Auxiliary Air Station Salton Sea",33.19351,-115.86565,-59,NA,"United States",US,California,US-CA,CA,"Salton City",0,,,,,,,0,2022-03-16T22:01:12+00:00
349721,ID-0017,closed,"Samarinda Temingdun Airport",-0.481389,117.155833,33,AS,Indonesia,ID,"East Kalimantan",ID-KI,KI,Samarinda,0,,,,,https://en.m.wikipedia.org/wiki/Temindung_Airport,"SRI, WALS",0,2021-11-14T08:29:51+00:00
323271,RKNS,closed,"Samcheok Airfield",37.454301,129.14551,364,AS,"South Korea",KR,Gang'weondo,KR-42,42,Samcheok,0,RKNS,,,,,,0,2017-05-18T10:10:18+00:00
350603,US-6060,closed,"Calaveras County San Andreas Airport",38.18585,-120.66882,1142,NA,"United States",US,California,US-CA,CA,"San Andreas",0,,,,,,,0,2021-12-15T16:41:41+00:00
344093,US-3922,closed,"Broome Field",31.32283,-100.42372,1985,NA,"United States",US,Texas,US-TX,TX,"San Angelo",0,,,,,,,0,2021-05-10T02:12:41+00:00
345108,US-4344,closed,"Burner Farm Airport",31.55064,-100.28402,1795,NA,"United States",US,Texas,US-TX,TX,"San Angelo",0,,,,,,,0,2021-06-02T00:23:56+00:00
345888,US-4606,closed,"Vancourt Field",31.33445,-100.28755,1928,NA,"United States",US,Texas,US-TX,TX,"San Angelo",0,,,,,,"Goodfellow Army Airfield Aux #6",0,2021-06-28T18:36:01+00:00
46065,US-0152,closed,"Rio Medina Airport",29.2669,-98.467,520,NA,"United States",US,Texas,US-TX,TX,"San Antonio",0,,,,,,XS80,0,2021-02-09T09:23:30+00:00
340919,US-3048,closed,"Guest Ranch Airport",29.25701,-98.46748,,NA,"United States",US,Texas,US-TX,TX,"San Antonio",0,,,,,,,0,2021-02-08T17:14:31+00:00
