Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Gps_code,Iata_code,Local_code
3886,KSKF,medium_airport,Lackland Air Force Base,29.38419914,-98.58110046,KSKF,SKF,SKF
3887,KSLC,large_airport,Salt Lake City International Airport,40.785749,-111.979746,KSLC,SLC,SLC
3888,KSLE,medium_airport,Salem Municipal Airport/McNary Field,44.90950012,-123.0029984,KSLE,SLE,SLE
3890,KSLK,medium_airport,Adirondack Regional Airport,44.38691,-74.204629,KSLK,SLK,SLK
3891,KSLN,medium_airport,Salina Municipal Airport,38.79100036621094,-97.6521987915039,KSLN,SLN,SLN
3892,KSMF,large_airport,Sacramento International Airport,38.69540023803711,-121.59100341796875,KSMF,SMF,SMF
3893,KSMX,medium_airport,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,KSMX,SMX,SMX
3894,KSNA,medium_airport,John Wayne Airport-Orange County Airport,33.675701,-117.867996,KSNA,SNA,SNA
3895,KSNS,medium_airport,Salinas Municipal Airport,36.662799835205,-121.60600280762,KSNS,SNS,SNS
3896,KSPA,small_airport,Spartanburg Downtown Memorial Airport,34.915699005127,-81.956497192383,KSPA,SPA,SPA
3897,KSPI,medium_airport,Abraham Lincoln Capital Airport,39.844101,-89.677902,KSPI,SPI,SPI
3898,KSPS,medium_airport,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,KSPS,SPS,SPS
3899,KSRQ,medium_airport,Sarasota Bradenton International Airport,27.395399,-82.554398,KSRQ,SRQ,SRQ
3900,KSRR,medium_airport,Sierra Blanca Regional Airport,33.462799,-105.535004,KSRR,RUI,SRR
3901,KSSC,medium_airport,Shaw Air Force Base,33.972698,-80.470596,KSSC,SSC,SSC
3902,KSSI,medium_airport,St Simons Island Airport,31.1518,-81.391296,KSSI,SSI,SSI
3903,KSTC,medium_airport,Saint Cloud Regional Airport,45.5466,-94.059898,KSTC,STC,STC
3904,KSTJ,medium_airport,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,KSTJ,STJ,STJ
3905,KSTL,large_airport,St Louis Lambert International Airport,38.748697,-90.370003,KSTL,STL,STL
3906,KSTP,medium_airport,St Paul Downtown Holman Field,44.93450164794922,-93.05999755859375,KSTP,STP,STP
3907,KSUS,medium_airport,Spirit of St Louis Airport,38.662102,-90.652,KSUS,SUS,SUS
3908,KSUU,medium_airport,Travis Air Force Base,38.262699,-121.927002,KSUU,SUU,SUU
3909,KSUX,medium_airport,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,KSUX,SUX,SUX
3910,KSVN,medium_airport,Hunter Army Air Field,32.00999832,-81.14569855,KSVN,SVN,SVN
3911,KSWF,medium_airport,New York Stewart International Airport,41.504101,-74.104797,KSWF,SWF,SWF
3912,KSWO,medium_airport,Stillwater Regional Airport,36.161201477051,-97.08570098877,KSWO,SWO,SWO
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,KSYR,SYR,SYR
3914,KSZL,medium_airport,Whiteman Air Force Base,38.730301,-93.547897,KSZL,SZL,SZL
3915,KTBN,medium_airport,Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,KTBN,TBN,TBN
3916,KTCC,medium_airport,Tucumcari Municipal Airport,35.182800293,-103.602996826,KTCC,TCC,TCC
3917,KTCL,medium_airport,Tuscaloosa Regional Airport,33.220600128174,-87.611396789551,KTCL,TCL,TCL
3918,KTCM,medium_airport,McChord Air Force Base,47.137699,-122.475998,KTCM,TCM,TCM
3919,KTCS,medium_airport,Truth or Consequences Municipal Airport,33.2369,-107.272003,KTCS,TCS,TCS
3920,KTEB,medium_airport,Teterboro Airport,40.85010147089999,-74.060798645,KTEB,TEB,TEB
3921,KTIK,medium_airport,Tinker Air Force Base,35.4147,-97.386597,KTIK,TIK,TIK
3922,KTIW,medium_airport,Tacoma Narrows Airport,47.26789856,-122.5780029,KTIW,TIW,TIW
3923,KTIX,medium_airport,Space Coast Regional Airport,28.514799118042,-80.799201965332,KTIX,TIX,TIX
3924,KTLH,medium_airport,Tallahassee Regional Airport,30.3965,-84.350304,KTLH,TLH,TLH
3925,KTOL,medium_airport,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,KTOL,TOL,TOL
3926,KTPA,large_airport,Tampa International Airport,27.975500106811523,-82.533203125,KTPA,TPA,TPA
3927,KTPL,medium_airport,Draughon Miller Central Texas Regional Airport,31.15250015258789,-97.40779876708984,KTPL,TPL,TPL
3928,KTRI,medium_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,KTRI,TRI,TRI
3929,KTTN,medium_airport,Trenton Mercer Airport,40.27669906616211,-74.8134994506836,KTTN,TTN,TTN
3930,KTUL,large_airport,Tulsa International Airport,36.19839859008789,-95.88809967041016,KTUL,TUL,TUL
3931,KTUP,medium_airport,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,KTUP,TUP,TUP
3932,KTUS,medium_airport,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,KTUS,TUS,TUS
3933,KTVC,medium_airport,Cherry Capital Airport,44.74140167236328,-85.58219909667969,KTVC,TVC,TVC
3934,KTVL,medium_airport,Lake Tahoe Airport,38.89390182495117,-119.99500274658203,KTVL,TVL,TVL
3935,KTWF,medium_airport,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,KTWF,TWF,TWF
3936,KTXK,medium_airport,Texarkana Regional Webb Field,33.45370101928711,-93.99099731445312,KTXK,TXK,TXK
3937,KTYR,medium_airport,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,KTYR,TYR,TYR
3938,KTYS,medium_airport,McGhee Tyson Airport,35.811001,-83.994003,KTYS,TYS,TYS
3940,KUIN,medium_airport,Quincy Regional Baldwin Field,39.94269943,-91.19460297,KUIN,UIN,UIN
3941,KUKI,medium_airport,Ukiah Municipal Airport,39.125999450684,-123.20099639893,KUKI,UKI,UKI
3942,KUOX,medium_airport,University Oxford Airport,34.384300231934,-89.536796569824,KUOX,UOX,UOX
3943,KVAD,medium_airport,Moody Air Force Base,30.9678001404,-83.1930007935,KVAD,VAD,VAD
3944,KVBG,medium_airport,Vandenberg Air Force Base,34.737301,-120.584,KVBG,VBG,VBG
3945,KVCT,medium_airport,Victoria Regional Airport,28.85260009765625,-96.91850280761719,KVCT,VCT,VCT
3946,KVLD,medium_airport,Valdosta Regional Airport,30.782499313354492,-83.27670288085938,KVLD,VLD,VLD
3947,KVOK,medium_airport,Volk Field,43.938999176025,-90.253402709961,KVOK,VOK,VOK
3948,KVPS,medium_airport,Destin-Fort Walton Beach Airport,30.4832,-86.525398,KVPS,VPS,VPS
3949,KVPZ,medium_airport,Porter County Municipal Airport,41.45399857,-87.00710297,KVPZ,VPZ,VPZ
3950,KVRB,medium_airport,Vero Beach Regional Airport,27.6556,-80.417901,KVRB,VRB,VRB
3951,KWRB,medium_airport,Robins Air Force Base,32.640099,-83.591904,KWRB,WRB,WRB
3952,KWRI,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,KWRI,WRI,WRI
3953,KWRL,medium_airport,Worland Municipal Airport,43.965698,-107.950996,KWRL,WRL,WRL
3954,KWWD,medium_airport,Cape May County Airport,39.008499145500004,-74.9083023071,KWWD,WWD,WWD
3955,KWYS,medium_airport,Yellowstone Airport,44.68840027,-111.1179962,KWYS,WYS,WYS
3957,KYIP,medium_airport,Willow Run Airport,42.23789978,-83.53040314,KYIP,YIP,YIP
3958,KYKM,medium_airport,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,KYKM,YKM,YKM
3959,KYKN,medium_airport,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,KYKN,YKN,YKN
3960,KYNG,medium_airport,Youngstown Warren Regional Airport,41.26070023,-80.67910004,KYNG,YNG,YNG
3961,KNYL,medium_airport,Yuma International Airport / Marine Corps Air Station Yuma,32.656601,-114.606003,KNYL,YUM,NYL
3967,KZZV,medium_airport,Zanesville Municipal Airport,39.9444007874,-81.89209747310001,KZZV,ZZV,ZZV
3972,LATI,large_airport,Tirana International Airport Mother Teresa,41.4146995544,19.7206001282,LATI,TIA,
3974,LBBG,large_airport,Burgas Airport,42.56959915161133,27.515199661254883,LBBG,BOJ,
3975,LBGO,medium_airport,Gorna Oryahovitsa Airport,43.15140151977539,25.712900161743164,LBGO,GOZ,
3976,LBPD,medium_airport,Plovdiv International Airport,42.067799,24.8508,LBPD,PDV,
3977,LBSF,large_airport,Sofia Airport,42.696693420410156,23.411436080932617,LBSF,SOF,
3978,LBSZ,small_airport,Stara Zagora Airport,42.3766667,25.655,LBSZ,SZR,
3979,LBWN,large_airport,Varna Airport,43.232101,27.8251,LBWN,VAR,
3980,LCLK,large_airport,Larnaca International Airport,34.875099,33.624901,LCLK,LCA,
3981,LCPH,medium_airport,Paphos International Airport,34.717999,32.485699,LCPH,PFO,
3982,LCRA,medium_airport,RAF Akrotiri,34.590401,32.9879,LCRA,AKT,
3984,LDDU,medium_airport,Dubrovnik Airport,42.5614013671875,18.268199920654297,LDDU,DBV,
3986,LDOS,medium_airport,Osijek Airport,45.4627,18.8102,LDOS,OSI,
3987,LDPL,medium_airport,Pula Airport,44.89350128173828,13.922200202941895,LDPL,PUY,
3989,LDRI,medium_airport,Rijeka Airport,45.21689987182617,14.570300102233887,LDRI,RJK,
3990,LDSB,medium_airport,Brač Airport,43.285702,16.679701,LDSB,BWK,
3991,LDSP,medium_airport,Split Airport,43.53889846801758,16.29800033569336,LDSP,SPU,
3993,LDZA,large_airport,Zagreb Airport,45.7429008484,16.0687999725,LDZA,ZAG,
3994,LDZD,medium_airport,Zadar Airport,44.108299,15.3467,LDZD,ZAD,
3996,LEAB,medium_airport,Albacete Airport / Los Llanos Air Base,38.948502,-1.86352,LEAB,ABC,
3997,LEAL,large_airport,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,LEAL,ALC,
3998,LEAM,medium_airport,Almería Airport,36.843899,-2.3701,LEAM,LEI,
3999,LEAS,medium_airport,Asturias Airport,43.563599,-6.03462,LEAS,OVD,
4000,LEBA,medium_airport,Córdoba Airport,37.841999,-4.84888,LEBA,ODB,
4001,LEBB,medium_airport,Bilbao Airport,43.301102,-2.91061,LEBB,BIO,
4003,LEBG,medium_airport,Burgos Airport,42.357601,-3.62076,LEBG,RGS,
4004,LEBL,large_airport,Josep Tarradellas Barcelona-El Prat Airport,41.2971,2.07846,LEBL,BCN,
4005,LEBZ,medium_airport,Badajoz Airport,38.8913,-6.82133,LEBZ,BJZ,
4007,LECO,medium_airport,A Coruña Airport,43.302101,-8.37726,LECO,LCG,
4010,LEGE,medium_airport,Girona-Costa Brava Airport,41.901001,2.76055,LEGE,GRO,
4011,LEGR,medium_airport,F.G.L. Airport Granada-Jaén Airport,37.188702,-3.77736,LEGR,GRX,
4013,LEIB,large_airport,Ibiza Airport,38.872898,1.37312,LEIB,IBZ,
4015,LEJR,medium_airport,Jerez Airport,36.744598,-6.06011,LEJR,XRY,
4017,LELC,medium_airport,San Javier Airport,37.775002,-0.812389,LELC,MJV,
4018,LELN,medium_airport,León Airport,42.589001,-5.65556,LELN,LEN,
4019,LEMD,large_airport,Adolfo Suárez Madrid–Barajas Airport,40.471926,-3.56264,LEMD,MAD,
4020,LEMG,large_airport,Málaga-Costa del Sol Airport,36.6749,-4.49911,LEMG,AGP,
4021,LEMH,medium_airport,Menorca Airport,39.862598,4.21865,LEMH,MAH,
4022,LEMO,medium_airport,Moron Air Base,37.17490005493164,-5.615940093994141,LEMO,OZP,
4025,LEPP,medium_airport,Pamplona Airport,42.77,-1.64633,LEPP,PNA,
4031,LERS,medium_airport,Reus Airport,41.1474,1.16717,LERS,REU,
4032,LERT,medium_airport,Rota Naval Station Airport,36.645198822,-6.34946012497,LERT,ROZ,
4033,LESA,medium_airport,Salamanca Airport,40.952099,-5.50199,LESA,SLM,
4035,LEPA,large_airport,Palma de Mallorca Airport,39.551701,2.73881,LEPA,PMI,
4037,LESO,medium_airport,San Sebastián Airport,43.356499,-1.79061,LESO,EAS,
4038,LEST,large_airport,Santiago-Rosalía de Castro Airport,42.896301,-8.41514,LEST,SCQ,
4039,LESU,small_airport,Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,LESU,LEU,
4041,LETO,medium_airport,Madrid–Torrejón Airport / Torrejón Air Base,40.487875,-3.456808,LETO,TOJ,
4042,LEVC,medium_airport,Valencia Airport,39.4893,-0.481625,LEVC,VLC,
4043,LEVD,medium_airport,Valladolid Airport,41.7061,-4.85194,LEVD,VLL,
4044,LECU,medium_airport,Madrid-Cuatro Vientos Airport,40.370701,-3.78514,LECU,ECV,
4045,LEVT,medium_airport,Vitoria Airport,42.882801,-2.72447,LEVT,VIT,
4046,LEVX,medium_airport,Vigo Airport,42.2318,-8.62677,LEVX,VGO,
4047,LEXJ,medium_airport,Seve Ballesteros-Santander Airport,43.427101,-3.82001,LEXJ,SDR,
4048,LEZG,medium_airport,Zaragoza Airport,41.666199,-1.04155,LEZG,ZAZ,
4049,LEZL,medium_airport,Sevilla Airport,37.417999,-5.89311,LEZL,SVQ,
4050,LFAC,medium_airport,Calais-Dunkerque Airport,50.962101,1.95476,LFAC,CQF,
4054,LFAQ,small_airport,Albert-Bray Airport,49.9715003967,2.69765996933,LFAQ,BYF,
4055,LFAT,medium_airport,Le Touquet-Côte d'Opale Airport,50.517398834228516,1.6205899715423584,LFAT,LTQ,
4058,LFBA,medium_airport,Agen-La Garenne Airport,44.17470169067383,0.5905560255050659,LFBA,AGF,
4060,LFBD,large_airport,Bordeaux-Mérignac Airport,44.8283,-0.715556,LFBD,BOD,
4061,LFBE,medium_airport,Bergerac-Roumanière Airport,44.82529830932617,0.5186110138893127,LFBE,EGC,
4063,LFBG,medium_airport,Cognac-Châteaubernard (BA 709) Air Base,45.65829849243164,-0.3174999952316284,LFBG,CNG,
4064,LFBH,medium_airport,La Rochelle-Île de Ré Airport,46.17919921875,-1.1952799558639526,LFBH,LRH,
4065,LFBI,medium_airport,Poitiers-Biard Airport,46.58769989013672,0.30666598677635193,LFBI,PIS,
4066,LFBK,medium_airport,Montluçon-Guéret Airport,46.222599029541016,2.363960027694702,LFBK,MCU,
4067,LFBL,medium_airport,Limoges Airport,45.86280059814453,1.1794400215148926,LFBL,LIG,
4069,LFBN,medium_airport,Niort-Souché Airport,46.313477,-0.394529,LFBN,NIT,
4070,LFBO,large_airport,Toulouse-Blagnac Airport,43.629101,1.36382,LFBO,TLS,
4071,LFBP,medium_airport,Pau Pyrénées Airport,43.380001068115234,-0.41861099004745483,LFBP,PUF,
4073,LFBT,medium_airport,Tarbes-Lourdes-Pyrénées Airport,43.1786994934082,-0.006438999902456999,LFBT,LDE,
4074,LFBU,medium_airport,Angoulême-Brie-Champniers Airport,45.729198,0.221456,LFBU,ANG,
4076,LFBX,medium_airport,Périgueux-Bassillac Airport,45.19810104370117,0.815555989742279,LFBX,PGX,
4077,LFBZ,medium_airport,Biarritz-Anglet-Bayonne Airport,43.4683333,-1.5311111,LFBZ,BIQ,
4078,LFCC,medium_airport,Aérodrome de Cahors-Lalbenque,44.351398,1.47528,LFCC,ZAO,
4081,LFCI,medium_airport,Albi-Le Séquestre Airport,43.91389846801758,2.1130599975585938,LFCI,LBI,
4082,LFCK,medium_airport,Castres-Mazamet Airport,43.55630111694336,2.289180040359497,LFCK,DCM,
4086,LFCR,medium_airport,Rodez-Marcillac Airport,44.407901763916016,2.4826700687408447,LFCR,RDZ,
4089,LFCY,medium_airport,Royan-Médis Airport,45.62810134887695,-0.9725000262260437,LFCY,RYN,
4097,LFDN,medium_airport,Rochefort-Saint-Agnant (BA 721) Airport,45.88779830932617,-0.9830560088157654,LFDN,RCO,
4101,LFEY,medium_airport,Île d'Yeu Airport,46.71860122680664,-2.3911099433898926,LFEY,IDY,
4104,LFGA,medium_airport,Colmar-Houssen Airport,48.109901428222656,7.359010219573975,LFGA,CMR,
4107,LFGJ,medium_airport,Dole-Tavaux Airport,47.042686,5.435063,LFGJ,DLE,
4110,LFHO,medium_airport,Aubenas-Ardèche Méridional Airport,44.544203,4.372192,LFHO,OBS,
4111,LFHP,medium_airport,Le Puy-Loudes Airport,45.0806999206543,3.762890100479126,LFHP,LPY,
4120,LFJL,medium_airport,Metz-Nancy-Lorraine Airport,48.9821014404,6.25131988525,LFJL,ETZ,
4121,LFJR,medium_airport,Angers-Loire Airport,47.560299,-0.312222,LFJR,ANE,
4123,LFKB,medium_airport,Bastia-Poretta Airport,42.55270004272461,9.48373031616211,LFKB,BIA,
4124,LFKC,medium_airport,Calvi-Sainte-Catherine Airport,42.5244444,8.7930556,LFKC,CLY,
4125,LFKF,medium_airport,Figari Sud-Corse Airport,41.500599,9.09778,LFKF,FSC,
4126,LFKJ,medium_airport,Ajaccio-Napoléon Bonaparte Airport,41.92359924316406,8.8029203414917,LFKJ,AJA,
4127,LFKO,small_airport,Propriano Airport,41.66059875488281,8.889749526977539,LFKO,PRP,
4128,LFKS,medium_airport,Solenzara (BA 126) Air Base,41.924400329589844,9.406000137329102,LFKS,SOZ,
4130,LFLA,medium_airport,Auxerre-Branches Airport,47.85020065307617,3.497109889984131,LFLA,AUF,
4131,LFLB,medium_airport,Chambéry-Savoie Airport,45.638099670410156,5.880229949951172,LFLB,CMF,
4132,LFLC,medium_airport,Clermont-Ferrand Auvergne Airport,45.7867012024,3.1691699028,LFLC,CFE,
4133,LFLD,medium_airport,Bourges Airport,47.058101654052734,2.3702800273895264,LFLD,BOU,
4137,LFLL,large_airport,Lyon Saint-Exupéry Airport,45.725556,5.081111,LFLL,LYS,
4139,LFLN,medium_airport,Saint-Yan Airport,46.412498474121094,4.0132598876953125,LFLN,SYT,
4140,LFLO,medium_airport,Roanne-Renaison Airport,46.05830001831055,4.001389980316162,LFLO,RNE,
4141,LFLP,medium_airport,Annecy-Haute-Savoie-Mont Blanc Airport,45.9308333,6.1063889,LFLP,NCY,
4142,LFLS,medium_airport,Grenoble-Isère Airport,45.3629,5.32937,LFLS,GNB,
4144,LFLU,medium_airport,Valence-Chabeuil Airport,44.9216,4.9699,LFLU,VAF,
4145,LFLV,medium_airport,Vichy-Charmeil Airport,46.169700622558594,3.4037399291992188,LFLV,VHY,
4146,LFLW,medium_airport,Aurillac Airport,44.89139938354492,2.4219400882720947,LFLW,AUR,
4147,LFLX,medium_airport,"Châteauroux-Déols ""Marcel Dassault"" Airport",46.860278,1.721111,LFLX,CHR,
4148,LFLY,medium_airport,Lyon-Bron Airport,45.72719955444336,4.944270133972168,LFLY,LYN,
4151,LFMD,medium_airport,Cannes-Mandelieu Airport,43.542,6.95348,LFMD,CEQ,
4152,LFMH,medium_airport,Saint-Étienne-Bouthéon Airport,45.54059982299805,4.296390056610107,LFMH,EBU,
4154,LFMK,medium_airport,Carcassonne Airport,43.215999603271484,2.3063199520111084,LFMK,CCF,
4155,LFML,large_airport,Marseille Provence Airport,43.439271922,5.22142410278,LFML,MRS,
4156,LFMN,large_airport,Nice-Côte d'Azur Airport,43.6584014893,7.215869903560001,LFMN,NCE,
4158,LFMP,medium_airport,Perpignan-Rivesaltes (Llabanère) Airport,42.74039840698242,2.8706700801849365,LFMP,PGF,
4159,LFMQ,medium_airport,Le Castellet Airport,43.252498626708984,5.785190105438232,LFMQ,CTT,
4161,LFMT,medium_airport,Montpellier-Méditerranée Airport,43.57619857788086,3.96301007270813,LFMT,MPL,
4162,LFMU,medium_airport,Béziers-Vias Airport,43.32350158691406,3.3538999557495117,LFMU,BZR,
4163,LFMV,medium_airport,Avignon-Caumont Airport,43.90729904174805,4.901830196380615,LFMV,AVN,
4166,LFNB,medium_airport,Mende-Brenoux Airfield,44.502102,3.53282,LFNB,MEN,
4169,LFOB,medium_airport,Paris Beauvais Tillé Airport,49.454399,2.11278,LFOB,BVA,
4172,LFOE,medium_airport,Évreux-Fauville (BA 105) Air Base,49.02870178222656,1.2198599576950073,LFOE,EVX,
4173,LFOH,medium_airport,Le Havre Octeville Airport,49.53390121459961,0.08805599808692932,LFOH,LEH,
4176,LFOK,medium_airport,Châlons-Vatry Airport,48.773333,4.206111,LFOK,XCR,
4177,LFOP,medium_airport,Rouen Airport,49.38420104980469,1.1748000383377075,LFOP,URO,
4179,LFOT,medium_airport,Tours-Val-de-Loire Airport,47.4322013855,0.727605998516,LFOT,TUF,
4180,LFOU,medium_airport,Cholet Le Pontreau Airport,47.08209991455078,-0.8770639896392822,LFOU,CET,
4181,LFOV,medium_airport,Laval-Entrammes Airport,48.03139877319336,-0.7429860234260559,LFOV,LVA,
4182,LFOZ,small_airport,Orléans – Saint-Denis-de-l'Hôtel Airport,47.8969,2.16333,LFOZ,ORE,
4183,LFPB,medium_airport,Paris-Le Bourget Airport,48.969398498535156,2.441390037536621,LFPB,LBG,
4184,LFPC,medium_airport,Creil Air Base,49.253501892089844,2.5191400051116943,LFPC,CSF,
4185,LFPG,large_airport,Charles de Gaulle International Airport,49.012798,2.55,LFPG,CDG,
4188,LFPN,medium_airport,Toussus-le-Noble Airport,48.75189971923828,2.1061899662017822,LFPN,TNF,
4189,LFPO,large_airport,Paris-Orly Airport,48.7233333,2.3794444,LFPO,ORY,
4190,LFPT,medium_airport,Aérodrome de Pontoise - Cormeilles en Vexin,49.096667,2.040833,LFPT,POX,
4191,LFPV,medium_airport,Villacoublay-Vélizy (BA 107) Air Base,48.7741667,2.1916667,LFPV,VIY,
4197,LFQG,medium_airport,Nevers-Fourchambault Airport,47.002601623535156,3.1133298873901367,LFQG,NVS,
4202,LFQQ,medium_airport,Lille-Lesquin Airport,50.563332,3.086886,LFQQ,LIL,
4203,LFQT,medium_airport,Merville-Calonne Airport,50.61840057373047,2.642240047454834,LFQT,HZB,
4206,LFRB,medium_airport,Brest Bretagne Airport,48.447898864746094,-4.418540000915527,LFRB,BES,
4207,LFRC,medium_airport,Cherbourg-Maupertus Airport,49.65010070800781,-1.4702800512313843,LFRC,CER,
4208,LFRD,medium_airport,Dinard-Pleurtuit-Saint-Malo Airport,48.58769989013672,-2.0799601078033447,LFRD,DNR,
4209,LFRE,medium_airport,La Baule-Escoublac Airport,47.289398193359375,-2.3463900089263916,LFRE,LBY,
4210,LFRF,medium_airport,Granville Airport,48.88309860229492,-1.564170002937317,LFRF,GFR,
4211,LFRG,medium_airport,Deauville-Saint-Gatien Airport,49.365299,0.154306,LFRG,DOL,
4212,LFRH,medium_airport,Lorient South Brittany (Bretagne Sud) Airport,47.76060104370117,-3.440000057220459,LFRH,LRT,
4213,LFRI,medium_airport,La Roche-sur-Yon Airport,46.701900482177734,-1.3786300420761108,LFRI,EDM,
4214,LFRJ,medium_airport,Landivisiau Air Base,48.53030014038086,-4.151639938354492,LFRJ,LDV,
4215,LFRK,medium_airport,Caen-Carpiquet Airport,49.173302,-0.45,LFRK,CFR,
4217,LFRM,medium_airport,Le Mans-Arnage Airport,47.94860076904297,0.20166699588298798,LFRM,LME,
4218,LFRN,medium_airport,Rennes-Saint-Jacques Airport,48.0695,-1.73479,LFRN,RNS,
4219,LFRO,medium_airport,Lannion-Côte de Granit Airport,48.754398,-3.47166,LFRO,LAI,
4220,LFRQ,medium_airport,Quimper-Cornouaille Airport,47.974998474121094,-4.167789936065674,LFRQ,UIP,
4221,LFRS,medium_airport,Nantes Atlantique Airport,47.153198242200006,-1.61073005199,LFRS,NTE,
4222,LFRT,medium_airport,Saint-Brieuc-Armor Airport,48.5378,-2.85444,LFRT,SBK,
4223,LFRU,medium_airport,Morlaix-Ploujean Airport,48.6031990051,-3.81577992439,LFRU,MXN,
4224,LFRV,medium_airport,Vannes-Meucon Airport,47.72330093383789,-2.718559980392456,LFRV,VNE,
4225,LFRZ,medium_airport,Saint-Nazaire-Montoir Airport,47.3105556,-2.1566667,LFRZ,SNR,
4226,LFSB,large_airport,EuroAirport Basel-Mulhouse-Freiburg Airport,47.59,7.529167,LFSB,BSL,
4228,LFSD,medium_airport,Dijon-Bourgogne Airport,47.268902,5.09,LFSD,DIJ,
4230,LFSG,medium_airport,Épinal-Mirecourt Airport,48.325001,6.06998,LFSG,EPL,
4234,LFSN,medium_airport,Nancy-Essey Airport,48.692100524902344,6.230460166931152,LFSN,ENC,
4238,LFST,medium_airport,Strasbourg Airport,48.538299560546875,7.628230094909668,LFST,SXB,
4241,LFTH,medium_airport,Toulon-Hyères Airport,43.0973014832,6.14602994919,LFTH,TLN,
4242,LFTW,medium_airport,Nîmes-Arles-Camargue Airport,43.75740051269531,4.4163498878479,LFTW,FNI,
